date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,277.3648,92,3.0148,38.1625,-1,1200,6.0,75,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,1,35
2018-06-01,300.8987,97,3.102,39.2664,1,1368,5.1901,84,0.0,0.0,0.0,0.0,0,,,0,6,0,0,0,0,0,0,0,60
2018-06-02,429.3636,118,3.6387,46.0592,1,1260,6.0317,95,0.0,0.0,0.0,0.0,0,,,0,7,0,2,0,0,0,0,1,66
2018-06-03,308.615,95,3.2486,41.1213,0,1135,5.022,76,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,1,45
2018-06-04,316.9041,89,3.5607,45.0724,0,1211,4.7894,73,0.0,0.0,0.0,0.0,0,,,0,2,1,0,0,0,0,0,0,41
2018-06-05,387.2442,100,3.8725,49.0183,1,1176,5.3571,83,0.0,0.0,0.0,0.0,0,,,0,6,0,0,0,0,0,0,1,57
2018-06-06,302.4141,85,3.5578,45.0356,1,1135,4.6696,66,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,1,40
2018-06-07,349.7797,100,3.4978,44.2759,0,1181,5.3345,85,0.0,0.0,0.0,0.0,0,,,0,2,0,1,0,0,0,0,0,51
2018-06-08,333.0691,97,3.4337,43.4646,0,947,6.4414,70,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,44
2018-06-09,385.3807,104,3.7056,46.9061,1,1055,6.8246,86,0.0,0.0,0.0,0.0,0,,,0,4,0,0,0,0,0,0,1,65
2018-06-10,372.8926,113,3.2999,41.7713,1,1294,5.5641,90,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,0,42
2018-06-11,342.7509,91,3.7665,47.6771,1,1171,5.0384,68,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,2,50
2018-06-12,370.4416,88,4.2096,53.2856,1,1076,5.855,75,0.0,0.0,0.0,0.0,0,,,0,3,0,2,0,0,0,0,0,53
2018-06-13,249.2528,71,3.5106,44.438,0,1135,4.0529,59,0.0,0.0,0.0,0.0,0,,,0,2,0,1,0,0,0,0,0,44
2018-06-14,295.4357,81,3.6474,46.169,0,1206,4.5605,69,0.0,0.0,0.0,0.0,0,,,0,4,0,0,0,0,0,0,1,43
2018-06-15,324.9317,89,3.6509,46.2142,1,1203,5.32,75,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,0,47
2018-06-16,312.7493,91,3.4368,43.5039,2,991,6.8618,75,0.0,0.0,0.0,0.0,0,,,0,2,0,3,0,0,0,0,2,54
