date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,571.0068,173,3.3006,36.9472,0,2178,5.6933,152,0.0,0.0,0.0,0.0,0,,,0,5,1,0,0,0,0,0,0,54
2018-06-01,628.2762,192,3.2723,36.6299,1,2041,6.4184,167,0.0,0.0,0.0,0.0,0,,,0,4,0,0,0,0,0,0,1,48
2018-06-02,621.3599,190,3.2703,36.608,2,2602,4.8809,167,0.0,0.0,0.0,0.0,0,,,0,6,1,1,0,0,0,0,0,60
2018-06-03,487.724,164,2.9739,33.2902,2,2465,4.9493,133,0.0,0.0,0.0,0.0,0,,,0,2,0,1,0,0,0,0,0,46
2018-06-04,596.7745,196,3.0448,34.0832,1,2228,6.4632,172,0.0,0.0,0.0,0.0,0,,,0,3,0,1,0,0,0,0,0,41
2018-06-05,421.6514,148,2.849,31.8917,3,1952,5.123,130,0.0,0.0,0.0,0.0,0,,,0,7,0,2,0,0,0,0,0,39
2018-06-06,470.9629,161,2.9252,32.7452,0,2201,5.0886,139,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,0,43
2018-06-07,525.7,179,2.9369,32.8754,2,2193,5.9736,150,0.0,0.0,0.0,0.0,0,,,0,6,0,0,0,0,0,0,0,56
2018-06-08,527.9637,148,3.5673,39.9327,1,1886,5.4083,124,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,1,60
2018-06-09,532.0267,146,3.644,40.7913,1,2166,4.8938,135,0.0,0.0,0.0,0.0,0,,,0,5,0,1,0,0,0,0,0,31
2018-06-10,600.3,164,3.6604,40.9742,0,2444,4.5417,138,0.0,0.0,0.0,0.0,0,,,0,6,0,1,0,0,0,0,1,47
2018-06-11,446.6619,159,2.8092,31.4462,2,2251,4.709,140,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,1,23
2018-06-12,494.0451,144,3.4309,38.4052,1,1968,4.7764,131,0.0,0.0,0.0,0.0,0,,,0,5,0,1,0,0,0,0,0,40
2018-06-13,492.3013,147,3.349,37.4887,1,2219,4.6868,127,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,0,51
2018-06-14,456.8021,159,2.873,32.1601,1,2205,5.2608,137,0.0,0.0,0.0,0.0,0,,,0,1,1,0,0,0,0,0,0,35
2018-06-15,449.358,146,3.0778,34.4529,0,2004,4.5409,125,0.0,0.0,0.0,0.0,0,,,0,5,0,0,0,0,0,0,0,38
2018-06-16,421.7436,137,3.0784,34.4599,2,1831,4.97,123,0.0,0.0,0.0,0.0,0,,,0,5,0,0,0,0,0,0,0,15
2018-06-17,387.866,120,3.2322,36.1815,3,1826,4.4907,109,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,0,35
2018-06-18,638.1964,177,3.6056,40.3615,0,2361,4.9555,156,0.0,0.0,0.0,0.0,0,,,0,5,0,0,0,0,0,0,0,67
2018-06-19,305.4922,90,3.3944,37.9965,1,1889,3.6527,82,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,0,27
2018-06-20,429.7832,128,3.3577,37.586,0,1463,5.6049,109,0.0,0.0,0.0,0.0,0,,,0,2,0,1,0,0,0,0,0,20
2018-06-21,301.5359,93,3.2423,36.2946,0,1316,4.6353,85,0.029,0.029,0.053,0.029,78,0.679,0.726,73,2,0,0,0,0,0,0,0,24
2018-06-22,231.0098,63,3.6668,41.0465,1,1092,4.4872,55,0.02,0.02,0.037,0.02,54,0.685,0.787,47,1,0,0,0,0,0,0,0,18
2018-06-23,214.8515,64,3.3571,37.579,0,959,4.0667,55,0.216,0.216,0.393,0.216,82,4.793,6.339,62,1,0,0,0,0,0,0,0,21
2018-06-24,370.1374,84,4.4064,49.3253,0,1314,4.5662,80,0.031,0.031,0.057,0.031,65,0.877,1.0,57,2,0,0,0,0,0,0,1,28
2018-06-25,295.6285,82,3.6052,40.357,0,1029,5.9281,74,0.045,0.045,0.082,0.045,81,1.012,1.281,64,4,0,0,0,0,0,0,0,21
2018-06-26,235.4674,83,2.837,31.757,2,1013,5.7256,76,0.083,0.083,0.15,0.083,80,1.875,2.308,65,1,0,1,0,0,0,0,0,21
2018-06-27,246.2764,62,3.9722,44.4649,0,822,5.1095,56,0.076,0.076,0.139,0.076,65,2.138,2.623,53,2,0,0,0,0,0,0,0,26
2018-06-28,287.1632,75,3.8289,42.8602,1,884,5.2036,64,0.037,0.037,0.067,0.037,80,0.838,1.136,59,7,0,1,0,0,0,0,0,22
2018-06-29,345.9318,78,4.435,49.6458,1,855,6.9006,71,0.025,0.025,0.045,0.025,69,0.652,0.75,60,1,0,0,0,0,0,0,0,33
2018-06-30,314.2901,75,4.1905,46.909,0,841,7.0155,64,0.085,0.085,0.154,0.085,70,2.2,2.406,64,0,0,2,0,0,0,0,1,17
2018-07-01,319.8154,87,3.676,41.1497,1,972,6.3786,78,0.027,0.027,0.049,0.027,77,0.636,0.86,57,1,0,0,0,0,0,0,0,21
2018-07-02,258.869,75,3.4516,38.6372,1,971,5.5613,66,0.013,0.013,0.023,0.013,78,0.295,0.46,50,3,0,0,0,0,0,0,0,26
2018-07-03,328.9634,88,3.7382,41.8458,1,1215,4.7737,74,0.013,0.013,0.023,0.013,69,0.333,0.451,51,3,0,0,0,0,0,0,0,21
2018-07-04,507.6773,121,4.1957,46.9666,1,1185,6.4135,108,0.081,0.081,0.147,0.081,108,1.361,1.815,81,2,0,0,0,0,0,0,1,36
