date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,321.168,95,3.3807,45.2774,1,779,9.1142,80,0.0,0.0,0.0,0.0,0,,,0,3,1,5,0,0,0,0,0,31
2018-06-01,277.426,95,2.9203,39.1108,0,805,7.9503,76,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,28
2018-06-02,225.0176,85,2.6473,35.4545,2,873,6.9874,71,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,39
2018-06-03,295.6561,109,2.7125,36.3273,0,1070,7.4766,93,0.0,0.0,0.0,0.0,0,,,0,4,0,0,0,0,0,0,0,31
2018-06-04,174.8493,58,3.0147,40.3747,0,611,6.874,52,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,22
2018-06-05,211.2369,57,3.7059,49.6327,1,624,6.7308,54,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,0,40
2018-06-06,223.2695,61,3.6602,49.0199,0,528,7.0076,52,0.0,0.0,0.0,0.0,0,,,0,2,0,1,0,0,0,0,1,36
2018-06-07,245.1707,71,3.4531,46.247,1,553,8.6799,64,0.0,0.0,0.0,0.0,0,,,0,1,1,0,1,1,0,0,0,24
2018-06-08,170.8684,42,4.0683,54.4861,0,467,6.2099,37,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,24
2018-06-09,239.7815,55,4.3597,58.3884,0,467,6.8522,49,0.0,0.0,0.0,0.0,0,,,0,5,0,0,0,0,0,0,0,37
2018-06-10,189.7882,56,3.3891,45.3894,0,545,6.789,50,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,1,0,0,0,36
2018-06-11,198.1916,60,3.3032,44.2392,0,478,7.7406,53,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,23
2018-06-12,140.2328,39,3.5957,48.1569,0,480,6.0417,36,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,15
2018-06-13,130.4491,49,2.6622,35.6548,0,516,7.5581,43,0.0,0.0,0.0,0.0,0,,,0,0,0,1,0,0,0,0,0,18
2018-06-14,185.0569,56,3.3046,44.2579,0,470,10.0,48,0.0,0.0,0.0,0.0,0,,,0,0,1,0,0,0,0,0,0,24
2018-06-15,222.179,58,3.8307,51.3036,0,521,8.0614,52,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,31
2018-06-16,194.9344,56,3.481,46.6202,1,502,7.7689,53,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,29
2018-06-17,122.8707,33,3.7234,49.8663,0,414,7.0048,30,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,19
2018-06-18,229.524,57,4.0267,53.9295,0,485,6.8041,50,0.0,0.0,0.0,0.0,0,,,0,1,0,1,0,0,0,0,0,27
2018-06-19,259.5846,81,3.2047,42.9207,0,749,8.5447,74,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,0,32
2018-06-20,275.8634,89,3.0996,41.5124,0,959,6.6736,72,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,1,40
2018-06-21,257.1787,80,3.2147,43.0545,0,862,7.7726,75,0.058,0.058,0.106,0.058,60,1.767,2.585,41,0,0,0,0,0,0,0,0,29
2018-06-22,284.0535,78,3.6417,48.7729,0,776,7.732,71,0.027,0.027,0.049,0.027,65,0.754,0.961,51,1,0,0,0,0,0,0,0,27
2018-06-23,300.6075,81,3.7112,49.7036,0,882,6.9161,70,0.046,0.046,0.083,0.046,69,1.203,1.509,55,2,0,0,0,0,0,0,0,45
2018-06-24,241.113,66,3.6532,48.9271,0,860,5.6977,59,0.028,0.028,0.05,0.028,51,0.98,1.19,42,0,0,0,0,0,0,0,0,16
2018-06-25,242.7413,66,3.6779,49.2576,0,780,6.2821,65,0.035,0.035,0.064,0.035,48,1.333,1.561,41,2,0,0,0,0,0,0,0,27
2018-06-26,303.1647,79,3.8375,51.3955,0,761,8.2786,72,0.053,0.053,0.096,0.053,69,1.391,1.714,56,2,1,0,0,0,0,0,0,28
2018-06-27,217.9473,60,3.6324,48.649,0,596,7.2148,54,0.025,0.025,0.046,0.025,56,0.821,1.15,40,2,1,1,0,0,0,0,0,27
2018-06-28,271.0531,79,3.431,45.9516,1,658,8.8146,70,0.022,0.022,0.041,0.022,58,0.707,0.953,43,3,0,1,0,0,0,0,0,35
2018-06-29,303.1502,82,3.697,49.5128,0,624,8.1731,72,0.021,0.021,0.038,0.021,65,0.585,0.809,47,2,0,0,0,0,0,0,0,45
2018-06-30,221.9451,65,3.4145,45.7304,0,649,7.0878,54,0.021,0.021,0.038,0.021,43,0.884,1.152,33,1,1,0,0,0,0,0,0,25
2018-07-01,298.5147,82,3.6404,48.7557,0,733,8.7312,74,0.013,0.013,0.024,0.013,52,0.462,0.649,37,2,0,0,0,1,0,0,0,38
2018-07-02,257.6557,73,3.5295,47.2705,3,705,7.9433,70,0.071,0.071,0.129,0.071,52,2.481,3.583,36,1,0,0,0,0,0,0,0,31
2018-07-03,367.0296,93,3.9466,52.8556,0,853,7.6202,79,0.018,0.018,0.032,0.018,67,0.478,0.762,42,1,0,1,0,0,0,0,0,33
2018-07-04,362.8228,94,3.8598,51.694,0,845,7.6923,88,0.017,0.017,0.032,0.017,57,0.561,0.865,37,3,0,0,0,0,0,0,0,48
2018-07-05,362.4825,96,3.7759,50.5695,1,883,7.8143,85,0.024,0.024,0.043,0.024,69,0.623,0.86,50,2,1,0,0,0,0,0,0,54
2018-07-06,225.271,82,2.7472,36.793,0,768,7.2917,73,0.015,0.015,0.027,0.015,52,0.519,0.659,41,1,0,0,0,0,0,0,0,36
2018-07-07,317.7923,96,3.3103,44.3349,0,890,7.9775,83,0.01,0.01,0.018,0.01,29,0.621,0.783,23,3,0,0,0,0,0,0,1,34
2018-07-08,385.2434,117,3.2927,44.0984,1,891,9.8765,99,0.032,0.032,0.058,0.032,97,0.598,0.967,60,3,0,0,0,0,0,0,0,41
2018-07-09,438.9875,122,3.5983,48.191,1,1339,6.0493,110,0.012,0.012,0.021,0.012,76,0.276,0.457,46,3,0,1,0,0,0,0,1,74
2018-07-10,401.2385,117,3.4294,45.9293,1,1273,6.1273,103,0.016,0.016,0.029,0.016,72,0.403,0.604,48,1,0,0,0,0,0,0,0,46
2018-07-11,433.1015,127,3.4103,45.673,1,1153,7.8925,100,0.05,0.05,0.091,0.05,98,0.929,1.264,72,1,0,0,0,2,0,0,0,76
2018-07-12,381.3035,120,3.1775,42.5562,1,1240,7.5806,103,0.025,0.025,0.045,0.025,80,0.563,0.833,54,2,0,0,0,0,0,0,0,57
2018-07-13,345.6452,98,3.527,47.2365,0,1028,7.6848,85,0.009,0.009,0.017,0.009,76,0.224,0.395,43,0,0,0,0,0,0,0,0,33
2018-07-14,324.8431,93,3.4929,46.7804,1,967,7.3423,86,0.061,0.061,0.112,0.061,70,1.6,2.489,45,1,0,0,0,0,0,0,0,44
2018-07-15,265.2677,88,3.0144,40.3715,2,917,6.2159,75,0.008,0.008,0.014,0.008,52,0.269,0.483,29,1,0,0,0,0,0,0,0,27
2018-07-16,431.7249,130,3.321,44.4772,0,1294,7.2643,116,0.018,0.018,0.033,0.018,97,0.34,0.579,57,2,0,0,0,0,0,0,0,42
2018-07-17,536.4168,147,3.6491,48.8718,1,1151,8.3406,127,0.028,0.028,0.05,0.028,121,0.413,0.658,76,4,0,0,0,0,0,0,0,96
2018-07-18,491.642,131,3.753,50.2633,0,1139,8.5162,110,0.057,0.057,0.104,0.057,123,0.846,1.224,85,2,0,3,0,1,0,0,0,68
2018-07-19,316.2428,94,3.3643,45.0574,1,958,7.7244,89,0.101,0.101,0.184,0.101,69,2.667,3.68,50,3,0,1,0,0,0,0,0,70
2018-07-20,457.8583,132,3.4686,46.4548,0,1076,8.9219,116,0.056,0.056,0.101,0.056,102,0.99,1.403,72,2,0,1,0,0,0,0,0,69
2018-07-21,422.0324,116,3.6382,48.726,0,869,8.9758,107,0.071,0.071,0.13,0.071,84,1.548,2.0,65,1,0,0,0,0,0,0,2,70
2018-07-22,364.3714,111,3.2826,43.9637,0,1093,7.3193,98,0.026,0.026,0.048,0.026,74,0.649,0.814,59,2,0,0,0,0,0,0,1,37
2018-07-23,517.358,129,4.0105,53.7124,4,1122,8.1996,123,0.044,0.044,0.079,0.044,92,0.859,1.295,61,3,0,0,0,0,0,0,0,83
2018-07-24,458.5211,136,3.3715,45.1537,2,1089,9.6419,131,0.046,0.046,0.084,0.046,116,0.724,1.012,83,5,0,0,0,0,0,0,0,68
2018-07-25,374.9146,115,3.2601,43.6624,1,1156,7.699,102,0.216,0.216,0.393,0.216,75,5.24,5.955,66,0,0,0,0,0,0,0,0,49
2018-07-26,369.8263,95,3.8929,52.1372,0,1039,5.9673,83,0.174,0.174,0.317,0.174,86,3.686,5.197,61,2,0,0,0,0,0,0,1,55
2018-07-27,379.7181,107,3.5488,47.5281,0,846,10.0473,99,0.035,0.035,0.063,0.035,78,0.808,0.955,66,0,0,1,0,0,0,0,0,80
2018-07-28,393.7744,102,3.8605,51.7036,0,881,8.7401,95,0.057,0.057,0.103,0.057,85,1.212,1.561,66,3,0,0,0,0,0,0,0,41
2018-07-29,329.4841,95,3.4682,46.4498,0,954,7.0231,89,0.045,0.045,0.081,0.045,76,1.066,1.558,52,3,0,1,0,0,0,0,0,46
2018-07-30,380.6599,110,3.4606,46.3466,0,1030,8.2524,106,0.035,0.035,0.063,0.035,81,0.778,1.145,55,1,0,0,0,0,0,0,0,33
2018-07-31,418.4366,110,3.804,50.946,1,1062,6.8738,96,0.043,0.043,0.078,0.043,84,0.929,1.238,63,1,0,0,0,0,0,0,0,55
2018-08-01,420.276,108,3.8914,52.1176,1,979,8.2737,97,0.041,0.041,0.074,0.041,93,0.796,1.014,73,2,0,1,0,0,0,0,0,59
2018-08-02,337.6912,93,3.6311,48.6306,1,1069,7.1094,88,0.028,0.028,0.051,0.028,79,0.646,0.895,57,5,0,0,0,0,0,0,1,43
2018-08-03,430.1091,102,4.2168,56.4744,0,889,7.9865,92,0.072,0.072,0.131,0.072,69,1.899,2.472,53,3,0,0,0,0,0,0,0,58
2018-08-04,343.8255,98,3.5084,46.9878,2,945,6.9841,85,0.039,0.039,0.071,0.039,62,1.145,1.511,47,2,0,0,0,0,0,0,0,46
2018-08-05,321.4366,98,3.28,43.9281,1,941,7.0138,85,0.021,0.021,0.038,0.021,58,0.655,0.809,47,0,0,1,0,0,0,0,1,31
2018-08-06,319.038,87,3.6671,49.113,0,877,7.7537,80,0.058,0.058,0.106,0.058,80,1.325,2.078,51,4,0,0,0,1,0,0,0,53
2018-08-07,391.0675,117,3.3424,44.7651,0,972,9.3621,104,0.067,0.067,0.122,0.067,90,1.356,1.794,68,2,1,0,0,0,0,0,0,54
2018-08-08,357.299,103,3.4689,46.4588,0,870,8.5057,92,0.072,0.072,0.131,0.072,97,1.351,1.845,71,2,0,0,0,0,0,0,0,38
2018-08-09,442.0539,126,3.5084,46.987,0,973,9.5581,108,0.026,0.026,0.047,0.026,74,0.635,0.734,64,0,0,0,0,0,0,0,0,44
2018-08-10,324.5814,105,3.0913,41.4007,0,841,7.9667,88,0.042,0.042,0.076,0.042,69,1.101,1.551,49,2,0,0,0,0,0,0,1,39
