date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,8.8851,6,1.4808,20.5199,0,141,2.1277,6,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,0,2
2018-06-01,37.4345,7,5.3478,74.1033,0,169,2.3669,7,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,4
2018-06-02,17.3136,7,2.4734,34.2731,0,155,1.2903,5,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,4
2018-06-03,11.8546,7,1.6935,23.4668,0,156,3.8462,4,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-04,8.5954,9,0.955,13.2339,0,121,5.7851,7,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-05,0.21,3,0.07,0.97,0,129,1.5504,3,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-06,5.4294,2,2.7147,37.6171,0,116,0.8621,2,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,0
2018-06-07,28.2195,9,3.1355,43.4481,0,176,4.5455,8,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,6
2018-06-08,0.27,3,0.09,1.2471,0,106,0.9434,3,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,0
2018-06-09,7.8317,5,1.5663,21.7044,0,102,3.9216,3,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-10,10.7119,7,1.5303,21.2046,0,156,3.8462,4,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,2
2018-06-11,6.9796,1,6.9796,96.7143,0,91,1.0989,1,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,1
2018-06-12,17.2572,3,5.7524,79.7099,0,98,2.0408,3,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,0
2018-06-13,13.5133,4,3.3783,46.8129,0,103,2.9126,4,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,0
2018-06-14,44.0384,16,2.7524,38.1394,0,142,2.1127,15,0.0,0.0,0.0,0.0,0,,,0,0,0,2,0,0,0,0,0,13
2018-06-15,15.136,11,1.376,19.0669,0,191,4.712,9,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,0
2018-06-16,18.6387,4,4.6597,64.5683,0,151,1.3245,4,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,4
2018-06-17,28.7552,7,4.1079,56.9223,0,130,3.8462,6,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,9
2018-06-18,17.4567,3,5.8189,80.6313,0,81,2.4691,3,0.0,0.0,0.0,0.0,0,,,0,0,0,1,0,0,0,0,0,6
2018-06-19,15.734,4,3.9335,54.5059,1,96,2.0833,4,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,3
