date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,635.4729,143,4.4439,42.525,0,1142,8.1436,129,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,47
2018-06-01,485.5953,129,3.7643,36.0221,1,909,9.2409,103,0.0,0.0,0.0,0.0,0,,,0,1,0,2,0,0,0,0,1,43
2018-06-02,450.181,119,3.783,36.2013,2,1040,6.5385,105,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,2,32
2018-06-03,885.3283,207,4.277,40.9277,1,1854,7.3894,189,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,2,64
2018-06-04,1444.4301,347,4.1626,39.8337,0,2815,7.6732,301,0.0,0.0,0.0,0.0,0,,,0,5,0,0,0,0,0,0,1,105
2018-06-05,1736.7546,398,4.3637,41.7579,2,2988,8.6011,343,0.0,0.0,0.0,0.0,0,,,0,11,0,3,0,0,0,0,3,91
2018-06-06,1499.5821,341,4.3976,42.0823,0,2441,7.8656,303,0.0,0.0,0.0,0.0,0,,,0,9,0,0,0,0,0,0,0,117
2018-06-07,1368.2573,320,4.2758,40.9168,1,2565,7.7193,272,0.0,0.0,0.0,0.0,0,,,0,9,0,2,0,0,0,0,3,89
2018-06-08,1726.1696,376,4.5909,43.9318,2,2636,8.3839,331,0.0,0.0,0.0,0.0,0,,,0,14,0,0,0,0,0,0,1,115
2018-06-09,1429.3389,330,4.3313,41.4481,2,2596,7.5501,290,0.0,0.0,0.0,0.0,0,,,0,9,0,3,0,0,0,0,0,86
2018-06-10,929.4427,206,4.5118,43.1757,2,1735,7.6657,182,0.0,0.0,0.0,0.0,0,,,0,5,0,1,0,0,0,0,1,55
2018-06-11,418.7548,103,4.0656,38.9051,0,904,5.7522,92,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,24
2018-06-12,363.0384,78,4.6543,44.5391,0,663,7.089,62,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,25
2018-06-13,461.6435,121,3.8152,36.5094,0,1083,6.8329,108,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,1,20
2018-06-14,1256.9391,275,4.5707,43.7386,0,2194,8.113,251,0.0,0.0,0.0,0.0,0,,,0,5,0,0,0,0,0,0,0,78
2018-06-15,1983.0986,449,4.4167,42.2651,4,3407,8.4238,393,0.0,0.0,0.0,0.0,0,,,0,9,1,2,0,0,0,0,3,118
2018-06-16,2564.7053,594,4.3177,41.3176,7,4522,8.0938,535,0.0,0.0,0.0,0.0,0,,,0,11,0,2,0,0,0,0,0,172
2018-06-17,2400.6395,535,4.4872,42.9395,4,4479,7.6356,474,0.0,0.0,0.0,0.0,0,,,0,10,0,2,0,0,0,0,4,134
2018-06-18,1911.9197,446,4.2868,41.0222,1,4394,5.8944,391,0.0,0.0,0.0,0.0,0,,,0,8,0,3,0,0,0,0,0,135
2018-06-19,1283.4925,282,4.5514,43.554,2,2671,6.5144,248,0.0,0.0,0.0,0.0,0,,,0,10,0,1,0,0,0,0,2,98
2018-06-20,849.3333,196,4.3333,41.4673,-1,2441,4.8751,173,0.004,0.004,0.006,0.004,2,3.0,3.0,2,5,0,1,0,0,0,0,0,57
2018-06-21,672.9039,142,4.7388,45.347,1,1094,7.1298,126,0.12,0.12,0.218,0.12,117,1.863,2.37,92,5,0,0,0,0,0,0,1,63
2018-06-22,420.9706,101,4.168,39.8854,1,1051,5.5186,90,0.117,0.117,0.213,0.117,109,1.954,2.84,75,2,0,0,0,0,0,0,3,29
2018-06-23,403.8922,98,4.1214,39.4388,0,930,7.2043,82,0.055,0.055,0.1,0.055,62,1.613,1.852,54,6,0,0,0,0,0,0,0,42
2018-06-24,456.0545,122,3.7381,35.7718,1,1092,6.1355,104,0.051,0.051,0.093,0.051,102,0.912,1.148,81,5,0,1,0,0,0,0,1,38
2018-06-25,578.03,125,4.6242,44.2511,0,1002,6.8862,107,0.087,0.087,0.158,0.087,101,1.564,1.927,82,4,0,0,0,0,0,0,1,40
2018-06-26,506.3685,116,4.3653,41.7727,1,908,7.8194,104,0.058,0.058,0.106,0.058,97,1.093,1.413,75,0,1,1,0,0,0,0,1,29
2018-06-27,335.3478,68,4.9316,47.1922,0,770,6.2338,66,0.057,0.057,0.103,0.057,62,1.661,2.102,49,1,0,0,0,0,0,0,0,21
2018-06-28,453.3071,91,4.9814,47.6689,0,740,8.6486,84,0.098,0.098,0.179,0.098,103,1.738,2.387,75,5,0,0,0,0,0,0,2,50
2018-06-29,302.5115,67,4.5151,43.2067,0,546,8.0586,62,0.029,0.029,0.053,0.029,48,1.104,1.395,38,1,0,0,0,0,0,0,0,27
2018-06-30,315.4591,68,4.6391,44.3934,0,544,8.6397,59,0.024,0.024,0.044,0.024,46,0.957,1.158,38,3,0,1,0,0,0,0,1,26
2018-07-01,252.4901,54,4.6757,44.744,0,554,5.7762,50,0.01,0.01,0.018,0.01,28,0.643,0.857,21,1,0,1,0,0,0,0,0,16
2018-07-02,208.6075,53,3.936,37.665,1,551,5.6261,46,0.025,0.025,0.045,0.025,36,1.25,1.8,25,1,0,0,0,0,0,0,0,7
2018-07-03,337.2926,71,4.7506,45.4603,0,709,6.2059,62,0.085,0.085,0.155,0.085,61,2.541,3.523,44,1,0,0,0,0,0,0,0,36
2018-07-04,442.6614,109,4.0611,38.8623,0,893,7.8387,93,0.037,0.037,0.067,0.037,89,0.753,1.047,64,2,1,0,0,0,0,0,0,26
2018-07-05,410.2499,90,4.5583,43.6204,0,872,6.7661,81,0.028,0.028,0.051,0.028,97,0.526,0.718,71,4,0,2,0,0,0,0,0,27
2018-07-06,309.9559,62,4.9993,47.8401,0,538,9.6654,54,0.026,0.026,0.047,0.023,57,0.825,1.424,33,0,0,3,0,0,0,0,1,35
2018-07-07,286.6585,64,4.479,42.8616,0,548,6.5693,55,0.01,0.01,0.019,0.01,44,0.432,0.559,34,1,0,0,0,0,0,0,0,21
2018-07-08,390.3898,100,3.9039,37.3579,0,607,9.7199,87,0.013,0.013,0.024,0.013,66,0.364,0.533,45,2,0,0,0,0,0,0,0,18
2018-07-09,524.1481,114,4.5978,43.998,1,1006,7.7535,100,0.044,0.044,0.08,0.044,75,1.067,1.379,58,7,0,1,0,0,0,0,2,48
2018-07-10,1243.3564,274,4.5378,43.4239,1,1864,9.7639,255,0.142,0.142,0.258,0.142,200,1.29,1.897,136,3,0,2,0,0,0,0,1,69
2018-07-11,2684.4481,565,4.7512,45.4664,1,3405,10.7195,502,0.151,0.151,0.275,0.151,410,0.671,0.926,297,11,1,4,0,0,0,0,7,182
2018-07-12,3160.8328,662,4.7747,45.6906,3,6082,6.9221,601,0.334,0.334,0.607,0.334,484,1.254,1.729,351,14,1,2,0,0,0,0,7,229
2018-07-13,2048.9906,438,4.6781,44.7661,4,4711,6.2619,396,0.221,0.221,0.401,0.221,393,1.02,1.448,277,10,0,2,0,0,0,0,2,171
2018-07-14,1101.2653,263,4.1873,40.0701,3,2265,7.5055,234,0.086,0.086,0.156,0.086,202,0.772,1.106,141,9,0,3,0,0,0,0,1,63
2018-07-15,508.7264,129,3.9436,37.7379,0,1669,5.6321,116,0.114,0.114,0.206,0.114,98,2.102,2.861,72,4,0,1,0,0,0,0,1,33
2018-07-16,457.1558,115,3.9753,38.0408,0,864,8.6806,98,0.049,0.049,0.089,0.049,77,1.156,1.483,60,2,0,1,0,0,0,0,0,30
2018-07-17,452.6079,97,4.6661,44.6513,0,783,7.2797,88,0.019,0.019,0.034,0.019,70,0.486,0.773,44,1,0,0,0,0,0,0,1,35
2018-07-18,262.7035,60,4.3784,41.8985,0,651,6.298,59,0.033,0.033,0.06,0.033,50,1.2,1.304,46,0,0,1,0,0,0,0,0,14
2018-07-19,313.8745,69,4.5489,43.5302,1,544,7.9044,64,0.051,0.051,0.093,0.051,50,1.86,2.657,35,2,0,0,0,0,0,0,0,15
2018-07-20,211.5139,49,4.3166,41.3073,0,444,6.982,45,0.058,0.058,0.106,0.058,36,2.944,3.786,28,2,0,0,0,0,0,0,0,17
2018-07-21,303.287,63,4.8141,46.0677,0,527,6.8311,56,0.1,0.1,0.182,0.1,82,2.22,3.25,56,0,0,0,0,0,0,0,0,25
2018-07-22,249.0927,64,3.8921,37.2447,0,563,6.0391,54,0.128,0.128,0.233,0.128,58,4.017,4.161,56,1,0,0,0,0,0,0,0,19
2018-07-23,268.1349,63,4.2561,40.7283,0,532,6.203,59,0.029,0.029,0.052,0.029,61,0.852,1.182,44,2,0,0,0,0,0,0,0,19
2018-07-24,312.4407,73,4.28,40.957,0,698,7.0201,71,0.049,0.049,0.089,0.049,76,1.171,1.589,56,1,0,0,0,0,0,0,1,25
2018-07-25,371.0951,81,4.5814,43.8414,0,639,7.1987,73,0.034,0.034,0.062,0.034,76,0.816,1.069,58,5,0,0,0,0,0,0,0,35
2018-07-26,381.8844,80,4.7736,45.68,1,546,8.0586,74,0.029,0.029,0.053,0.029,84,0.631,0.855,62,6,0,1,0,0,0,0,2,30
2018-07-27,289.3257,60,4.8221,46.1445,1,549,6.7395,54,0.066,0.066,0.119,0.066,57,2.088,2.833,42,1,0,0,0,0,0,0,0,17
2018-07-28,243.8606,58,4.2045,40.2344,0,466,8.1545,50,0.039,0.039,0.072,0.039,51,1.412,1.756,41,0,0,0,0,0,0,0,0,18
2018-07-29,281.2522,54,5.2084,49.8409,1,478,5.6485,51,0.033,0.033,0.059,0.033,50,1.18,1.553,38,1,0,0,0,0,0,0,2,19
2018-07-30,203.1106,42,4.836,46.2772,0,500,4.8,41,0.015,0.015,0.028,0.015,56,0.5,0.737,38,3,0,0,0,0,0,0,0,19
2018-07-31,314.8977,60,5.2483,50.2229,0,621,4.6699,56,0.016,0.016,0.029,0.016,49,0.592,0.725,40,0,0,1,0,0,0,0,0,17
2018-08-01,786.9964,169,4.6568,44.5625,1,1301,7.8401,159,0.087,0.087,0.157,0.087,161,0.975,1.189,132,3,0,2,0,0,0,0,0,41
2018-08-02,832.407,177,4.7029,45.0035,0,1307,9.2578,159,0.18,0.18,0.327,0.18,150,2.18,2.595,126,8,0,1,0,0,0,0,2,48
2018-08-03,871.6501,210,4.1507,39.7198,1,1281,10.3044,193,0.098,0.098,0.178,0.098,173,1.029,1.309,136,7,1,2,0,0,0,0,1,47
2018-08-04,440.0001,104,4.2308,40.4858,0,901,8.4351,92,0.021,0.021,0.039,0.021,77,0.506,0.722,54,0,0,0,0,0,0,0,0,41
2018-08-05,444.4806,105,4.2332,40.5086,1,1085,5.9908,98,0.16,0.16,0.291,0.16,89,3.27,3.829,76,2,0,1,0,0,0,0,1,30
2018-08-06,1257.6495,268,4.6927,44.9064,2,1728,9.2593,246,0.177,0.177,0.322,0.177,240,1.342,1.695,190,8,1,2,0,0,0,0,3,89
2018-08-07,1145.8471,230,4.9819,47.6741,1,1592,8.794,210,0.135,0.135,0.246,0.135,193,1.275,1.597,154,2,0,0,0,0,0,0,1,65
2018-08-08,736.4522,145,5.079,48.6027,0,842,11.2827,132,0.074,0.074,0.134,0.074,132,1.015,1.264,106,4,0,1,0,0,0,0,1,62
2018-08-09,497.0379,117,4.2482,40.6525,0,1021,6.954,105,0.14,0.14,0.255,0.14,96,2.656,3.072,83,0,0,0,0,0,0,0,1,37
2018-08-10,661.4547,160,4.1341,39.5607,0,1225,7.8367,150,0.117,0.117,0.213,0.117,145,1.469,1.836,116,1,0,0,0,0,0,0,0,45
2018-08-11,777.0967,166,4.6813,44.7972,1,1219,8.7777,148,0.11,0.11,0.201,0.11,121,1.661,1.99,101,2,0,2,0,0,0,0,1,57
2018-08-12,696.5615,173,4.0264,38.5298,0,1275,8.7059,159,0.098,0.098,0.179,0.098,148,1.209,1.53,117,0,0,0,0,0,0,0,1,47
2018-08-13,849.3815,183,4.6414,44.4156,0,1246,8.1862,165,0.262,0.262,0.476,0.262,182,2.615,3.4,140,5,1,1,0,0,0,0,2,69
2018-08-14,544.1942,111,4.9026,46.9153,1,746,7.7748,101,0.098,0.098,0.178,0.098,121,1.471,1.835,97,5,1,1,0,0,0,0,0,32
2018-08-15,700.3648,147,4.7644,45.5922,0,871,11.1366,135,0.118,0.118,0.215,0.118,141,1.525,1.792,120,6,1,1,0,0,0,0,3,48
2018-08-16,644.9844,137,4.7079,45.0518,2,864,8.912,126,0.085,0.085,0.155,0.085,135,1.148,1.314,118,8,0,0,0,0,0,0,0,44
2018-08-17,616.329,136,4.5318,43.3668,0,875,8.5714,126,0.266,0.266,0.484,0.266,144,3.361,4.44,109,0,0,0,0,0,0,0,1,39
2018-08-18,452.5276,97,4.6652,44.6434,1,754,6.7639,89,0.106,0.106,0.192,0.106,76,2.526,3.048,63,5,0,1,0,0,0,0,1,36
2018-08-19,253.4853,68,3.7277,35.672,0,611,6.5466,62,0.031,0.031,0.057,0.031,54,1.056,1.295,44,2,0,1,0,0,0,0,0,18
2018-08-20,350.5477,67,5.2321,50.0675,0,591,6.9374,64,0.03,0.03,0.055,0.03,51,1.078,1.222,45,4,0,0,0,0,0,0,1,40
