date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,78.9597,51,1.5482,19.9343,0,478,8.3682,39,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,11
2018-06-01,53.0978,33,1.609,20.7171,0,436,5.9633,30,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-02,31.734,39,0.8137,10.4767,0,436,7.1101,32,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,7
2018-06-03,63.5917,40,1.5898,20.4694,0,449,7.3497,36,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,6
2018-06-04,51.4579,40,1.2864,16.5637,0,527,7.0209,34,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,3
2018-06-05,56.4153,51,1.1062,14.2427,0,423,9.2199,42,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,6
2018-06-06,76.8043,56,1.3715,17.6589,0,361,12.1884,42,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,6
2018-06-07,112.6503,130,0.8665,11.1572,1,650,18.3077,35,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,12
2018-06-08,85.8767,54,1.5903,20.4761,1,418,11.0048,30,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,6
2018-06-09,79.2521,45,1.7611,22.6759,0,374,10.9626,32,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,4
2018-06-10,95.2014,40,2.38,30.6442,0,392,7.9082,32,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,14
2018-06-11,79.5249,36,2.209,28.4424,0,324,7.4074,31,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,9
2018-06-12,55.5725,42,1.3231,17.0363,0,314,10.828,28,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,2,8
2018-06-13,59.2937,34,1.7439,22.4541,1,313,8.9457,31,0.0,0.0,0.0,0.0,0,,,0,-1,0,0,0,0,0,0,0,2
2018-06-14,79.3236,43,1.8447,23.752,0,386,7.772,37,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,2,10
2018-06-15,31.3168,27,1.1599,14.9341,0,369,5.4201,20,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-16,39.1694,19,2.0615,26.5435,0,314,4.4586,18,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,1
2018-06-17,53.223,27,1.9712,25.3805,0,268,7.8358,24,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,0,3
2018-06-18,37.6627,18,2.0924,26.9404,0,280,5.0,15,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-19,41.3393,31,1.3335,17.1699,0,272,7.3529,28,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,4
2018-06-20,55.2521,36,1.5348,19.7611,0,320,9.0625,31,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,4
2018-06-21,45.877,37,1.2399,15.9646,1,224,12.0536,24,0.009,0.009,0.016,0.009,23,0.696,0.842,19,0,0,0,0,0,0,0,0,8
2018-06-22,57.7442,21,2.7497,35.4042,0,239,6.2762,20,0.008,0.008,0.015,0.008,15,1.0,1.364,11,0,0,0,0,0,0,0,0,9
2018-06-23,22.7696,18,1.265,16.2873,0,215,6.9767,17,0.008,0.008,0.015,0.008,10,1.5,1.5,10,1,0,0,0,0,0,0,0,4
2018-06-24,73.6221,31,2.3749,30.5782,2,252,9.9206,24,0.003,0.003,0.006,0.003,20,0.3,0.4,15,0,0,0,0,0,0,0,0,2
2018-06-25,42.9448,22,1.952,25.1335,0,186,6.9892,21,0.002,0.002,0.003,0.002,6,0.5,0.429,7,1,0,0,0,0,0,0,0,10
2018-06-26,31.9432,17,1.879,24.1933,0,134,5.9701,15,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,0
2018-06-27,48.2617,16,3.0164,38.8372,0,134,8.9552,13,0.001,0.001,0.001,0.001,16,0.063,0.077,13,0,0,0,0,0,0,0,0,10
2018-06-28,23.0009,13,1.7693,22.7807,0,127,6.2992,11,0.017,0.017,0.032,0.017,12,2.667,3.2,10,0,0,0,0,0,0,0,0,3
2018-06-29,59.6201,22,2.71,34.8928,0,195,9.2308,18,0.003,0.003,0.006,0.003,10,0.6,0.545,11,0,0,0,0,0,0,0,0,6
2018-06-30,18.471,19,0.9722,12.5171,0,152,11.1842,14,0.001,0.001,0.002,0.001,6,0.333,0.333,6,1,0,0,0,0,0,0,0,2
2018-07-01,35.2943,14,2.521,32.4595,1,201,5.9701,14,0.028,0.028,0.05,0.028,9,5.556,6.25,8,1,0,0,0,0,0,0,0,3
2018-07-02,33.9794,16,2.1237,27.344,0,154,9.0909,14,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,0
2018-07-03,57.519,23,2.5008,32.1995,0,206,7.2816,19,0.008,0.008,0.015,0.008,15,1.0,1.154,13,1,0,0,0,0,0,0,0,3
2018-07-04,60.9304,22,2.7696,35.6596,0,160,10.625,19,0.001,0.001,0.002,0.001,18,0.111,0.133,15,1,0,0,0,0,0,0,1,8
2018-07-05,36.1369,16,2.2586,29.0801,0,180,6.1111,15,0.001,0.001,0.002,0.001,8,0.25,0.333,6,0,0,0,0,0,0,0,0,2
2018-07-06,39.6733,19,2.0881,26.885,0,170,6.4706,15,0.003,0.003,0.005,0.003,7,0.714,1.0,5,0,0,0,0,0,0,0,1,6
2018-07-07,68.7413,29,2.3704,30.52,0,187,10.6952,23,0.0,0.0,0.0,0.0,0,,,0,0,1,0,0,0,0,0,0,10
2018-07-08,28.4314,14,2.0308,26.1478,0,152,7.8947,13,0.004,0.004,0.007,0.004,9,0.778,0.778,9,1,0,0,0,0,0,0,0,2
2018-07-09,57.2683,20,2.8634,36.868,0,217,5.9908,18,0.001,0.001,0.003,0.001,10,0.3,0.375,8,0,0,0,0,0,0,0,0,5
2018-07-10,78.7208,36,2.1867,28.1548,0,257,9.3385,31,0.003,0.003,0.006,0.003,28,0.214,0.333,18,1,0,0,0,0,0,0,2,11
2018-07-11,26.2751,22,1.1943,15.3775,0,244,6.5574,20,0.029,0.029,0.053,0.029,14,3.786,4.818,11,0,0,0,0,0,0,0,1,2
2018-07-12,45.0549,16,2.8159,36.2566,0,226,6.6372,12,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,4
2018-07-13,130.591,37,3.5295,45.444,0,290,10.0,23,0.014,0.014,0.025,0.014,14,1.786,2.083,12,0,0,0,0,0,0,0,0,13
2018-07-14,105.6889,21,5.0328,64.8001,0,252,7.1429,15,0.002,0.002,0.004,0.002,14,0.286,0.308,13,0,1,0,0,0,0,0,0,12
2018-07-15,63.2682,19,3.3299,42.8743,0,256,6.6406,19,0.001,0.001,0.003,0.001,7,0.429,0.429,7,1,0,0,0,0,0,0,0,5
2018-07-16,39.7424,17,2.3378,30.1003,0,293,4.0956,14,0.002,0.002,0.004,0.002,10,0.4,0.444,9,0,0,0,0,0,0,0,0,2
2018-07-17,82.9008,36,2.3028,29.6498,0,285,9.8246,20,0.005,0.005,0.01,0.005,11,0.909,0.909,11,1,0,0,0,0,0,0,0,9
2018-07-18,84.8595,39,2.1759,28.0157,0,304,8.5526,29,0.003,0.003,0.005,0.003,14,0.357,0.417,12,-1,0,0,0,0,0,0,0,8
2018-07-19,62.4935,23,2.7171,34.9842,0,306,5.2288,17,0.001,0.001,0.002,0.001,7,0.286,0.333,6,0,0,0,0,0,0,0,0,8
2018-07-20,70.5195,25,2.8208,36.319,0,301,6.6445,14,0.004,0.004,0.008,0.004,18,0.444,0.571,14,0,0,0,0,0,0,0,1,10
2018-07-21,78.7567,40,1.9689,25.3509,0,321,10.5919,26,0.004,0.004,0.006,0.004,18,0.333,0.375,16,0,0,0,0,0,0,0,0,6
2018-07-22,40.9002,30,1.3633,17.5537,0,298,7.047,23,0.011,0.011,0.02,0.011,13,1.538,1.538,13,0,0,0,0,0,0,0,0,2
2018-07-23,48.8257,30,1.6275,20.9552,0,283,8.8339,19,0.033,0.033,0.06,0.033,18,3.333,3.529,17,0,0,0,0,0,0,0,1,8
2018-07-24,54.3523,27,2.0131,25.9191,0,250,7.6,21,0.007,0.007,0.013,0.007,13,1.0,1.182,11,1,0,0,0,0,0,0,0,4
2018-07-25,39.3128,26,1.512,19.4682,1,235,7.234,22,0.009,0.009,0.016,0.009,13,1.231,1.333,12,0,0,0,0,0,0,0,0,4
2018-07-26,49.6896,21,2.3662,30.4657,0,257,5.0584,18,0.002,0.002,0.003,0.002,18,0.167,0.25,12,0,0,1,0,0,0,0,0,2
2018-07-27,39.8325,24,1.6597,21.3694,0,238,9.6639,19,0.015,0.015,0.028,0.015,18,1.556,1.647,17,0,0,0,0,0,0,0,0,1
2018-07-28,61.2822,32,1.9151,24.6575,0,199,12.5628,23,0.001,0.001,0.002,0.001,21,0.095,0.105,19,0,0,0,0,0,0,0,0,4
2018-07-29,53.101,22,2.4137,31.0775,0,199,7.0352,16,0.005,0.005,0.009,0.005,19,0.474,0.563,16,0,0,0,0,0,0,0,0,3
2018-07-30,39.9985,25,1.5999,20.6001,0,254,7.4803,20,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,2
2018-07-31,37.8124,15,2.5208,32.457,0,241,3.7344,15,0.029,0.029,0.052,0.029,11,4.727,5.2,10,0,0,0,0,0,0,0,0,8
2018-08-01,17.1237,8,2.1405,27.5596,0,207,3.3816,8,0.006,0.006,0.01,0.006,7,1.429,2.5,4,0,0,0,0,0,0,0,0,0
2018-08-02,52.8726,20,2.6436,34.0381,1,276,6.8841,15,0.002,0.002,0.004,0.002,23,0.174,0.267,15,-1,0,0,0,0,0,0,0,4
2018-08-03,32.978,15,2.1985,28.3073,0,212,5.1887,15,0.003,0.003,0.005,0.003,16,0.313,0.556,9,1,0,0,0,0,0,0,0,2
2018-08-04,38.6017,25,1.5441,19.8807,0,252,8.3333,21,0.003,0.003,0.005,0.003,12,0.417,0.385,13,1,0,0,0,0,0,0,0,4
2018-08-05,71.5752,31,2.3089,29.728,1,245,8.1633,26,0.01,0.01,0.018,0.01,25,0.72,1.0,18,1,0,0,0,0,0,0,0,7
2018-08-06,36.8512,16,2.3032,29.6549,0,188,6.383,15,0.002,0.002,0.003,0.002,11,0.273,0.333,9,0,0,0,0,0,0,0,0,2
2018-08-07,24.389,15,1.6259,20.9347,0,185,5.9459,14,0.003,0.003,0.006,0.003,12,0.5,0.5,12,0,0,0,0,0,0,0,0,0
2018-08-08,62.5624,25,2.5025,32.221,0,220,8.6364,24,0.006,0.006,0.01,0.006,17,0.588,0.667,15,0,1,0,0,0,0,0,0,7
2018-08-09,14.1725,10,1.4172,18.2479,0,232,3.4483,10,0.008,0.008,0.014,0.008,12,1.167,1.273,11,0,0,0,0,0,0,0,0,0
2018-08-10,51.7351,27,1.9161,24.671,0,229,7.8603,16,0.034,0.034,0.062,0.034,25,2.48,2.952,21,0,0,0,0,0,0,0,0,1
2018-08-11,48.664,19,2.5613,32.9776,0,227,6.1674,17,0.005,0.005,0.01,0.005,14,0.714,1.0,10,0,0,0,0,0,0,0,0,4
2018-08-12,26.38,15,1.7587,22.6438,0,166,7.2289,14,0.001,0.001,0.003,0.001,9,0.333,0.333,9,0,0,0,0,0,0,0,0,2
2018-08-13,33.0941,17,1.9467,25.0649,0,226,6.1947,13,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,0
2018-08-14,30.0379,13,2.3106,29.7503,1,209,5.2632,11,0.048,0.048,0.087,0.048,7,12.429,12.429,7,0,0,0,0,0,0,0,0,0
2018-08-15,38.5144,21,1.834,23.614,0,171,9.9415,16,0.004,0.004,0.007,0.004,17,0.412,0.438,16,0,0,0,0,0,0,0,1,4
2018-08-16,38.9142,16,2.4321,31.315,0,190,7.3684,13,0.014,0.014,0.026,0.014,10,2.6,2.6,10,0,0,0,0,0,0,0,0,2
2018-08-17,28.7024,13,2.2079,28.4276,0,174,6.8966,11,0.003,0.003,0.006,0.003,9,0.667,0.75,8,1,0,0,0,0,0,0,0,1
2018-08-18,34.4819,16,2.1551,27.7483,0,178,6.7416,15,0.001,0.001,0.002,0.001,10,0.2,0.25,8,0,0,0,0,0,0,0,0,2
2018-08-19,36.5778,24,1.5241,19.6233,0,194,9.7938,15,0.005,0.005,0.009,0.005,12,0.75,0.75,12,0,0,0,0,0,0,0,0,5
2018-08-20,44.1954,17,2.5997,33.4729,0,198,7.0707,14,0.068,0.068,0.124,0.068,11,11.273,13.778,9,0,0,0,0,0,0,0,0,2
2018-08-21,31.2532,18,1.7363,22.3556,0,165,9.697,13,0.003,0.003,0.006,0.003,11,0.545,0.667,9,0,0,0,0,0,0,0,0,2
2018-08-22,51.0902,15,3.406,43.8543,1,201,4.4776,14,0.001,0.001,0.002,0.001,12,0.167,0.222,9,1,0,0,0,0,0,0,0,6
2018-08-23,26.5117,15,1.7674,22.7569,0,192,6.25,14,0.039,0.039,0.071,0.039,10,7.1,7.889,9,0,0,0,0,0,0,0,0,2
2018-08-24,39.4737,16,2.4671,31.7653,0,177,6.2147,14,0.003,0.003,0.005,0.003,11,0.455,0.625,8,1,0,0,0,0,0,0,0,0
2018-08-25,45.405,22,2.0639,26.5733,0,178,9.5506,17,0.002,0.002,0.003,0.002,11,0.273,0.333,9,0,0,0,0,0,0,0,0,4
