date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2019-02-28,1101.8048,286,3.8525,55.6983,0,2693,5.3843,256,0.217,0.195,0.355,0.195,197,1.802,1.878,189,60,0,2,2,27,9,261,1,80
2019-03-01,541.4914,159,3.4056,49.2377,1,3117,2.9836,137,0.112,0.101,0.183,0.101,128,1.43,1.488,123,21,0,2,2,9,3,157,3,57
2019-03-02,200.1928,71,2.8196,40.7656,-1,1434,3.3473,60,0.032,0.031,0.056,0.031,48,1.167,1.366,41,3,0,0,0,0,0,65,3,19
2019-03-03,155.0145,45,3.4448,49.8039,0,835,3.3533,40,0.015,0.015,0.028,0.015,26,1.077,1.12,25,3,0,1,0,3,0,45,2,16
2019-03-04,85.3096,36,2.3697,34.2609,-1,735,4.2177,29,0.007,0.007,0.013,0.007,20,0.65,0.619,21,1,0,0,0,0,0,31,2,9
2019-03-05,114.7046,35,3.2773,47.3823,1,578,3.9792,30,0.029,0.027,0.05,0.027,20,2.5,2.632,19,3,0,0,0,0,0,34,2,12
2019-03-06,69.6848,23,3.0298,43.804,0,580,2.7586,22,0.022,0.022,0.039,0.022,21,1.857,2.167,18,2,0,0,1,6,2,22,1,8
2019-03-07,100.6076,28,3.5931,51.9488,1,556,2.8777,26,0.035,0.035,0.064,0.035,33,1.939,2.207,29,1,0,1,0,0,0,30,0,8
2019-03-08,97.2703,30,3.2424,46.8773,0,418,4.5455,26,0.017,0.017,0.031,0.017,29,1.069,1.192,26,2,0,0,2,6,2,32,0,9
2019-03-09,39.4627,13,3.0356,43.8881,0,324,2.7778,13,0.003,0.003,0.005,0.003,8,0.625,0.833,6,2,0,0,0,0,0,13,1,5
2019-03-10,55.295,16,3.4559,49.9653,0,285,3.5088,13,0.004,0.004,0.008,0.004,9,0.889,0.889,9,1,0,0,0,0,0,17,0,5
2019-03-11,40.0518,13,3.0809,44.5432,0,210,4.2857,12,0.001,0.001,0.003,0.001,9,0.333,0.429,7,0,0,0,0,0,0,11,0,2
2019-03-12,59.375,18,3.2986,47.6908,0,224,6.25,15,0.007,0.007,0.013,0.007,19,0.684,0.929,14,1,0,0,0,0,0,21,0,3
2019-03-13,82.3045,19,4.3318,62.6287,0,254,4.7244,17,0.02,0.02,0.036,0.02,23,1.565,1.895,19,1,0,0,0,0,0,27,1,11
2019-03-14,93.4748,19,4.9197,71.1285,0,296,4.3919,19,0.003,0.003,0.005,0.003,16,0.313,0.357,14,1,0,0,0,0,0,24,1,9
2019-03-15,89.384,27,3.3105,47.8629,1,325,4.6154,23,0.019,0.019,0.034,0.019,32,1.063,1.133,30,3,0,0,0,0,0,30,0,6
2019-03-16,91.4119,29,3.1521,45.573,0,319,5.0157,22,0.023,0.023,0.041,0.023,25,1.64,1.783,23,1,1,0,0,0,0,23,0,7
2019-03-17,82.1975,38,2.1631,31.2736,1,415,6.0241,31,0.017,0.015,0.027,0.015,26,1.038,1.174,23,2,0,0,1,3,1,26,1,5
2019-03-18,56.8021,22,2.5819,37.3289,0,340,5.2941,19,0.039,0.039,0.072,0.039,27,2.667,3.13,23,0,0,0,0,0,0,19,1,4
