date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,36.1091,30,1.2036,20.9937,0,175,14.8571,21,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,5
2018-06-01,29.2643,15,1.9509,34.0283,0,136,8.8235,15,0.0,0.0,0.0,0.0,0,,,0,1,0,1,0,0,0,0,4,6
2018-06-02,23.6942,10,2.3694,41.327,0,123,7.3171,10,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,8
2018-06-03,21.3066,18,1.1837,20.6459,0,127,11.811,17,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,8
2018-06-04,39.8638,18,2.2146,38.6277,0,127,9.4488,16,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,4
2018-06-05,28.1857,20,1.4093,24.5805,0,129,13.9535,16,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,3,6
2018-06-06,21.8163,21,1.0389,18.1198,0,117,16.2393,13,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,8
2018-06-07,19.6446,12,1.637,28.5532,0,148,5.4054,11,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,6
2018-06-08,24.2005,16,1.5125,26.3814,0,130,10.0,13,0.0,0.0,0.0,0.0,0,,,0,1,1,0,0,0,0,0,1,4
2018-06-09,31.4837,22,1.4311,24.9607,0,146,13.0137,18,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,2
2018-06-10,29.0442,15,1.9363,33.7723,0,150,8.6667,14,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-11,14.9113,10,1.4911,26.0081,0,124,6.4516,10,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-12,40.5275,32,1.2665,22.0899,0,130,20.7692,22,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,14
2018-06-13,27.282,12,2.2735,39.6541,0,106,8.4906,10,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,4
2018-06-14,52.1886,29,1.7996,31.3885,0,185,11.3514,22,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,8
2018-06-15,24.1392,16,1.5087,26.3146,0,119,11.7647,14,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-16,20.8247,13,1.6019,27.9402,0,140,9.2857,11,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,4
2018-06-17,7.4317,8,0.929,16.2028,0,94,7.4468,8,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,0
2018-06-18,30.0585,16,1.8786,32.7672,0,116,6.0345,13,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,4
2018-06-19,8.4799,15,0.5653,9.8604,0,120,10.0,10,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,4
2018-06-20,30.9168,25,1.2367,21.5699,0,159,11.9497,21,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,8
2018-06-21,26.3765,16,1.6485,28.7534,0,99,9.0909,11,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,3
2018-06-22,8.9717,12,0.7477,13.0403,0,109,10.0917,12,0.002,0.002,0.004,0.002,7,0.571,0.667,6,0,0,0,0,0,0,0,0,8
2018-06-23,7.5052,7,1.0722,18.7006,0,89,6.7416,7,0.001,0.001,0.002,0.001,2,1.0,1.0,2,0,0,0,0,0,0,0,0,2
2018-06-24,9.5842,8,1.198,20.8957,0,114,7.0175,8,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
