date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,20.7847,14,1.4846,21.9944,0,113,10.6195,9,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,8
2018-06-01,16.5038,15,1.1002,16.3001,0,106,12.2642,12,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,6
2018-06-02,12.1554,16,0.7597,11.255,0,123,13.0081,6,0.0,0.0,0.0,0.0,0,,,0,0,1,0,0,0,0,0,0,4
2018-06-03,14.2967,8,1.7871,26.4753,0,90,7.7778,6,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,7
2018-06-04,44.1694,12,3.6808,54.5301,0,123,4.878,12,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,6
2018-06-05,7.0367,5,1.4073,20.8494,0,83,4.8193,5,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
2018-06-06,22.4078,9,2.4897,36.8853,0,69,7.2464,7,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,2,8
2018-06-07,14.734,5,2.9468,43.6563,0,90,3.3333,3,0.0,0.0,0.0,0.0,0,,,0,0,-1,0,0,0,0,0,0,4
2018-06-08,21.322,11,1.9384,28.7165,0,99,8.0808,7,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,6
2018-06-09,14.8867,10,1.4887,22.0543,0,155,5.8065,4,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,2
2018-06-10,10.1773,9,1.1308,16.7527,0,99,8.0808,5,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,2
2018-06-11,1.2483,3,0.4161,6.1646,0,83,3.6145,3,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,0
2018-06-12,30.4591,19,1.6031,23.7498,0,118,12.7119,6,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,3,13
2018-06-13,8.0333,5,1.6067,23.8025,0,98,5.102,4,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,2
