date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,146.7667,58,2.5305,27.7564,0,850,5.0588,43,0.0,0.0,0.0,0.0,0,,,0,0,0,1,0,0,0,0,2,26
2018-06-01,149.7123,45,3.3269,36.493,0,712,4.4944,41,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,20
2018-06-02,149.5729,49,3.0525,33.4827,0,709,4.3724,38,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,22
2018-06-03,112.1479,44,2.5488,27.9578,2,706,5.2408,41,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,15
2018-06-04,117.942,38,3.1037,34.0447,0,588,4.7619,35,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,11
2018-06-05,158.7023,58,2.7363,30.0137,0,615,6.0163,49,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,16
2018-06-06,79.3473,34,2.3338,25.5986,0,530,3.2075,29,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,8
2018-06-07,122.0776,61,2.0013,21.9518,0,728,6.456,42,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,18
2018-06-08,122.0183,50,2.4404,26.7682,0,685,4.6715,37,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,16
2018-06-09,179.7333,66,2.7232,29.8709,0,658,5.9271,53,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,1,26
2018-06-10,181.303,63,2.8778,31.5666,0,787,4.5743,49,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,28
2018-06-11,169.3582,66,2.566,28.1466,0,595,7.563,53,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,30
2018-06-12,146.8078,43,3.4141,37.4494,0,683,5.4173,36,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,24
2018-06-13,84.5829,44,1.9223,21.086,0,694,4.755,42,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,6
2018-06-14,198.312,52,3.8137,41.8321,0,684,5.2632,43,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,16
2018-06-15,156.4003,51,3.0667,33.6381,0,638,5.1724,41,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,1,25
2018-06-16,142.2537,48,2.9636,32.5077,0,637,5.0235,38,0.0,0.0,0.0,0.0,0,,,0,1,0,1,0,0,0,0,0,27
2018-06-17,144.4716,47,3.0739,33.717,1,585,5.4701,42,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,13
2018-06-18,125.2186,50,2.5044,27.4703,0,672,5.6548,33,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,14
2018-06-19,162.2109,61,2.6592,29.1685,1,919,4.8966,42,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,20
2018-06-20,124.0761,44,2.8199,30.9314,0,697,4.1607,31,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,11
2018-06-21,123.7153,26,4.7583,52.1932,0,673,3.2689,20,0.008,0.008,0.015,0.008,13,1.154,1.25,12,0,1,1,0,0,0,0,0,8
2018-06-22,82.1168,30,2.7372,30.0244,0,427,6.5574,24,0.01,0.01,0.019,0.01,19,1.0,1.462,13,0,0,0,0,0,0,0,0,8
2018-06-23,166.7223,49,3.4025,37.3217,0,448,8.2589,32,0.007,0.007,0.013,0.007,38,0.342,0.5,26,0,0,0,0,0,0,0,1,22
2018-06-24,127.66,49,2.6053,28.5774,0,589,6.4516,23,0.003,0.003,0.005,0.003,23,0.217,0.385,13,0,0,0,0,0,0,0,0,15
2018-06-25,152.7519,45,3.3945,37.2339,3,447,6.9351,30,0.018,0.018,0.033,0.018,16,2.063,2.538,13,0,0,0,0,0,0,0,1,15
2018-06-26,115.9531,29,3.9984,43.858,0,344,5.2326,21,0.057,0.057,0.104,0.057,19,5.474,5.778,18,0,0,0,0,0,0,0,0,14
2018-06-27,103.093,33,3.124,34.2672,0,289,6.2284,22,0.017,0.017,0.03,0.017,19,1.579,1.875,16,1,0,0,0,0,0,0,0,11
2018-06-28,102.0708,40,2.5518,27.9902,0,230,5.6522,21,0.008,0.008,0.015,0.008,23,0.652,0.882,17,0,0,0,0,0,0,0,0,10
2018-06-29,116.9584,30,3.8986,42.7636,0,450,4.0,25,0.029,0.029,0.053,0.029,32,1.656,2.789,19,0,0,0,0,0,0,0,0,22
2018-06-30,144.6846,48,3.0143,33.0632,0,389,10.5398,40,0.014,0.014,0.025,0.014,20,1.25,1.389,18,2,0,0,0,0,0,0,0,13
