date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,152.4266,48,3.1755,31.7555,0,517,7.3501,40,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,12,0,14
2018-06-01,109.9966,34,3.2352,32.3519,0,495,4.2424,29,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,8,0,16
2018-06-02,169.1238,50,3.3825,33.8248,0,427,7.26,42,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,12,0,23
2018-06-03,150.3345,42,3.5794,35.7939,0,472,6.9915,39,0.0,0.0,0.0,0.0,0,,,0,0,0,1,0,0,0,17,0,25
2018-06-04,144.302,32,4.5094,45.0944,0,453,5.7395,32,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,11,0,28
2018-06-05,78.5481,26,3.0211,30.2108,0,402,4.4776,25,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,5,0,8
2018-06-06,126.3751,35,3.6107,36.1072,0,352,6.5341,30,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,10,0,1
2018-06-07,111.5117,44,2.5344,25.3436,0,411,8.5158,39,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,11,0,7
2018-06-08,74.7933,29,2.5791,25.7908,0,342,4.9708,24,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,7,0,18
2018-06-09,69.4033,28,2.4787,24.7869,1,360,6.6667,24,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,5,0,5
2018-06-10,113.6569,32,3.5518,35.5178,0,384,5.4688,27,0.0,0.0,0.0,0.0,0,,,0,0,0,0,1,1,1,11,0,22
2018-06-11,138.0175,27,5.1118,51.1176,0,345,4.058,24,0.0,0.0,0.0,0.0,0,,,0,0,0,1,0,0,0,14,0,15
2018-06-12,114.6446,31,3.6982,36.9821,0,319,6.5831,29,0.0,0.0,0.0,0.0,0,,,0,2,0,0,1,1,1,11,0,21
2018-06-13,140.2648,32,4.3833,43.8328,0,415,4.8193,27,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,16,0,9
2018-06-14,87.3516,27,3.2353,32.3525,1,424,4.717,22,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,5,0,12
2018-06-15,138.4844,39,3.5509,35.5088,0,401,7.2319,32,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,9,0,20
2018-06-16,86.0557,35,2.4587,24.5873,0,406,5.9113,30,0.0,0.0,0.0,0.0,0,,,0,1,0,0,1,1,1,11,0,4
2018-06-17,62.7207,18,3.4845,34.8448,0,290,4.4828,15,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,7,0,4
2018-06-18,96.791,27,3.5849,35.8485,0,321,5.6075,27,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,9,0,29
2018-06-19,214.7247,46,4.6679,46.6793,0,575,6.087,40,0.0,0.0,0.0,0.0,0,,,0,1,0,0,1,2,2,20,0,36
2018-06-20,129.7241,42,3.0887,30.8867,0,571,5.4291,37,0.0,0.0,0.0,0.0,0,,,0,0,0,0,1,1,0,12,0,21
2018-06-21,157.8724,51,3.0955,30.9554,0,561,7.4866,34,0.01,0.01,0.019,0.01,30,0.633,0.95,20,0,0,0,1,1,1,10,0,19
2018-06-22,112.4132,37,3.0382,30.382,0,539,5.3803,32,0.019,0.019,0.035,0.019,17,2.059,2.5,14,1,0,0,0,0,0,9,0,10
2018-06-23,107.5883,42,2.5616,25.6163,0,539,5.9369,30,0.003,0.003,0.005,0.003,28,0.179,0.294,17,1,0,0,0,0,0,8,0,14
2018-06-24,109.3353,47,2.3263,23.2628,0,546,6.4103,43,0.032,0.032,0.058,0.032,25,2.32,3.222,18,0,0,0,0,0,0,11,1,18
2018-06-25,116.9928,35,3.3426,33.4265,0,478,5.4393,34,0.012,0.012,0.022,0.012,24,0.917,1.158,19,1,0,0,0,0,0,9,0,17
2018-06-26,159.4796,50,3.1896,31.8959,0,408,7.598,40,0.044,0.044,0.08,0.044,45,1.778,2.667,30,0,0,0,0,0,0,12,0,10
2018-06-27,124.486,39,3.1919,31.9195,1,342,6.4327,35,0.008,0.008,0.014,0.008,35,0.4,0.5,28,1,0,0,0,0,0,9,0,22
2018-06-28,97.5246,41,2.3786,23.7865,0,367,7.9019,39,0.013,0.013,0.023,0.013,37,0.622,0.767,30,0,0,0,0,0,0,10,0,4
2018-06-29,126.6913,38,3.334,33.3398,0,350,7.7143,36,0.019,0.019,0.034,0.019,32,1.063,1.7,20,0,0,0,0,0,0,9,0,15
2018-06-30,152.7935,39,3.9178,39.1778,0,332,8.4337,35,0.007,0.007,0.012,0.007,29,0.414,0.545,22,0,0,0,0,0,0,11,0,28
