date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr,estimated_unique_viewers,estimated_partner_revenue,estimated_partner_ad_revenue,youtube_ad_revenue,estimated_partner_adsense_revenue,ad_impressions,cpm,playback_based_cpm,estimated_monetized_playbacks,likes,dislikes,shares,card_clicks,cards_shown,card_teaser_clicks,card_teasers_shown,end_screen_element_clicks,end_screen_elements_shown
2018-05-31,180.9533,66,2.7417,44.1027,1,777,6.3063,57,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,0,28
2018-06-01,204.4641,62,3.2978,53.0478,0,649,6.1633,55,0.0,0.0,0.0,0.0,0,,,0,1,0,2,0,0,0,0,0,38
2018-06-02,229.5133,81,2.8335,45.579,0,890,6.1798,74,0.0,0.0,0.0,0.0,0,,,0,0,0,1,0,0,0,0,0,44
2018-06-03,466.0959,160,2.9131,46.8595,3,1476,7.7236,152,0.0,0.0,0.0,0.0,0,,,0,7,0,0,0,0,0,0,0,93
2018-06-04,535.4314,213,2.5138,40.4359,1,2320,6.3362,186,0.0,0.0,0.0,0.0,0,,,0,6,0,0,0,0,0,0,0,108
2018-06-05,501.0203,205,2.444,39.3137,0,2473,6.1059,179,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,0,93
2018-06-06,448.2568,168,2.6682,42.92,1,1960,6.2755,149,0.0,0.0,0.0,0.0,0,,,0,2,0,0,0,0,0,0,1,85
2018-06-07,495.3921,178,2.7831,44.7684,0,2142,6.2558,163,0.0,0.0,0.0,0.0,0,,,0,3,0,1,0,0,0,0,0,96
2018-06-08,599.0092,211,2.8389,45.666,4,2524,6.2995,188,0.0,0.0,0.0,0.0,0,,,0,4,0,1,0,0,0,0,0,97
2018-06-09,546.3413,189,2.8907,46.4991,1,2302,6.1251,175,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,0,104
2018-06-10,364.609,103,3.5399,56.942,3,1473,5.0916,98,0.0,0.0,0.0,0.0,0,,,0,6,0,0,0,0,0,0,0,79
2018-06-11,163.5533,65,2.5162,40.4752,0,778,5.6555,62,0.0,0.0,0.0,0.0,0,,,0,0,0,0,0,0,0,0,0,15
2018-06-12,195.6684,62,3.1559,50.7658,0,715,5.4545,56,0.0,0.0,0.0,0.0,0,,,0,3,0,0,0,0,0,0,0,42
2018-06-13,277.0017,108,2.5648,41.2573,0,1104,7.2464,94,0.0,0.0,0.0,0.0,0,,,0,1,0,0,0,0,0,0,0,46
2018-06-14,563.5129,200,2.8176,45.3228,2,2181,6.4649,184,0.0,0.0,0.0,0.0,0,,,0,4,0,1,0,0,0,0,3,92
2018-06-15,913.102,324,2.8182,45.3332,7,3150,8.127,291,0.0,0.0,0.0,0.0,0,,,0,10,0,2,0,0,0,0,0,144
2018-06-16,1195.2339,417,2.8663,46.1062,6,4259,7.2787,377,0.0,0.0,0.0,0.0,0,,,0,10,0,0,0,0,0,0,0,205
2018-06-17,918.3574,328,2.7999,45.0381,2,4427,5.1728,303,0.0,0.0,0.0,0.0,0,,,0,11,2,1,0,0,0,0,1,148
2018-06-18,764.6094,284,2.6923,43.3076,3,5023,3.8423,247,0.0,0.0,0.0,0.0,0,,,0,8,0,2,0,0,0,0,0,116
2018-06-19,453.2776,165,2.7471,44.1899,1,5033,2.3843,149,0.0,0.0,0.0,0.0,0,,,0,4,0,2,0,0,0,0,0,81
2018-06-20,259.0852,99,2.617,42.0969,1,1536,4.2318,85,0.001,0.001,0.002,0.001,1,2.0,2.0,1,2,0,0,0,0,0,0,1,51
2018-06-21,196.0193,60,3.267,52.5521,0,950,3.8947,56,0.03,0.03,0.054,0.03,55,0.982,1.317,41,1,0,2,0,0,0,0,0,41
2018-06-22,249.5578,75,3.3274,53.5245,1,819,5.2503,69,0.038,0.038,0.069,0.038,75,0.92,1.38,50,2,0,0,0,0,0,0,0,39
2018-06-23,143.9569,45,3.1991,51.4591,0,708,3.9548,39,0.078,0.078,0.142,0.078,37,3.838,4.733,30,1,0,0,0,0,0,0,0,20
2018-06-24,261.6394,85,3.0781,49.5138,0,857,5.8343,79,0.054,0.054,0.099,0.054,60,1.65,1.98,50,3,0,0,0,0,0,0,0,57
2018-06-25,248.3036,80,3.1038,49.927,1,772,7.2539,75,0.074,0.074,0.135,0.074,66,2.045,2.547,53,1,0,0,0,0,0,0,1,52
2018-06-26,167.9708,63,2.6662,42.888,0,674,7.1217,57,0.045,0.045,0.082,0.045,63,1.302,1.745,47,2,1,0,0,0,0,0,0,30
2018-06-27,184.4833,68,2.713,43.6406,0,530,8.6792,58,0.036,0.036,0.065,0.036,55,1.182,1.3,50,0,0,0,0,0,0,0,0,36
2018-06-28,203.0685,57,3.5626,57.3073,2,458,8.5153,51,0.021,0.021,0.038,0.021,52,0.731,0.844,45,6,0,2,0,0,0,0,0,31
2018-06-29,138.9632,47,2.9567,47.5603,2,480,6.4583,40,0.028,0.028,0.051,0.028,43,1.186,1.457,35,0,0,1,0,0,0,0,0,37
2018-06-30,109.6543,41,2.6745,43.0214,0,348,8.046,36,0.045,0.045,0.081,0.045,24,3.375,3.682,22,1,0,0,0,0,0,0,0,16
2018-07-01,93.7845,33,2.8419,45.7151,0,393,5.3435,31,0.003,0.003,0.006,0.003,31,0.194,0.375,16,0,0,0,0,0,0,0,0,17
2018-07-02,109.7576,45,2.439,39.2342,1,386,9.8446,35,0.072,0.072,0.131,0.072,40,3.275,4.679,28,2,0,1,0,0,0,0,0,7
